entity_id,entity_raw,entity_text,dominant_relation,pca_x,pca_y,tsne_x,tsne_y
10447,/m/04vlh5,/m/04vlh5,award award winner awards won. award award honor award winner,-0.029485121,0.25517488,-2.7494383,22.951
4543,/m/01grpc,/m/01grpc,government legislative session members. government government position held district represented,0.2820871,-0.4419779,45.095448,-16.390512
14297,/m/019z2l,/m/019z2l,music genre parent genre,0.18525238,0.22065991,-1.331905,2.186671
12741,/m/01f1p9,/m/01f1p9,music genre parent genre,0.2989033,0.11599946,19.18189,-1.3230034
8540,/m/0975t6,/m/0975t6,common topic webpage. common webpage category,0.121071085,0.26272136,-4.92422,10.860976
7939,/m/0c5x_,/m/0c5x_,education educational institution students graduates. education education major field of study,0.2877335,0.003220737,18.147177,-25.9531
10268,/m/070ltt,/m/070ltt,tv tv network programs. tv tv network duration program,-0.026359841,0.17810619,-10.288854,5.701732
3919,/m/04gtdnh,/m/04gtdnh,award award nominee award nominations. award award nomination award nominee,-0.7034791,0.08142012,-56.574715,14.730722
4499,/m/01gkp1,/m/01gkp1,award award nominee award nominations. award award nomination nominated for,0.29181802,-0.49721277,61.870983,-0.93523586
7206,/m/04ngn,/m/04ngn,sports sports position players. sports sports team roster team,0.17841594,0.24623758,-1.7442045,1.0285238
1269,/m/0fq8f,/m/0fq8f,travel travel destination how to get here. travel transportation mode of transportation,0.20531215,-0.01780808,14.033019,-15.304891
11690,/m/02yy88,/m/02yy88,music genre parent genre,0.11685754,0.21237111,2.437117,11.357108
4681,/m/07_fj54,/m/07_fj54,film actor film. film performance film,0.41941965,-0.3506354,55.88335,-4.175371
3841,/m/04fzk,/m/04fzk,base popstra celebrity friendship. base popstra friendship participant,-0.72504604,0.109785855,-52.18068,11.862396
4451,/m/02kmx6,/m/02kmx6,award award nominee award nominations. award award nomination award nominee,0.08734451,0.2711944,-2.5405,15.576797
5502,/m/06bw5,/m/06bw5,education educational institution students graduates. education education major field of study,0.34976918,0.042257905,18.278845,-25.08444
5238,/m/0269kx,/m/0269kx,location location contains,0.33184862,0.14762813,16.970823,3.4728537
8849,/m/09cn0c,/m/09cn0c,award award category winners. award award honor award winner,-0.49739155,-0.23165193,-26.301117,-23.327103
1320,/m/0ft5vs,/m/0ft5vs,sports sports position players. sports sports team roster team,0.31852925,0.1438461,20.935116,11.118582
2267,/m/0f1nl,/m/0f1nl,sports professional sports team draft picks. sports sports league draft pick school,0.08759384,0.25811553,-9.407465,15.554583
2471,/m/01bv8b,/m/01bv8b,award award category nominees. award award nomination nominated for,0.27288228,-0.4553192,60.274467,-1.1699672
3788,/m/01pkhw,/m/01pkhw,award award nominee award nominations. award award nomination award nominee,-0.6517777,0.19364643,-47.158966,11.073032
6275,/m/011yhm,/m/011yhm,award award category nominees. award award nomination nominated for,0.40743738,-0.3364027,54.307816,1.0970651
11369,/m/0hmyfsv,/m/0hmyfsv,business job title people with this title. business employment tenure company,0.20385243,0.12511504,9.082898,-2.5160685
2503,/m/0mwh1,/m/0mwh1,location location adjoin s. location adjoining relationship adjoins,0.33947957,0.05251938,5.3261623,-8.549494
11573,/m/0343_,/m/0343_,location location time zones,-0.012820825,0.31751722,-9.255732,8.448073
3505,/m/02yj7w,/m/02yj7w,award award nominee award nominations. award award nomination award nominee,-0.7833777,-0.014419377,-58.38914,16.650215
1052,/m/0m77m,/m/0m77m,influence influence node influenced by,-0.3808201,0.14144486,-28.280663,5.877625
6797,/m/016xk5,/m/016xk5,award award nominee award nominations. award award nomination award nominee,-0.6919217,0.13262808,-54.69544,14.999055
6678,/m/04r7p,/m/04r7p,award award nominee award nominations. award award nomination award,0.0025670081,0.28755015,-7.5926204,16.295006
5421,/m/057bxr,/m/057bxr,location location contains,0.2694146,-0.12455204,14.224504,-28.94747
8890,/m/05h5nb8,/m/05h5nb8,award award category winners. award award honor award winner,-0.24138315,-0.14546967,-24.564962,-18.550402
7633,/m/01grrf,/m/01grrf,government legislative session members. government government position held legislative sessions,0.23868857,-0.4649296,45.3482,-17.377617
6812,/m/01g7_r,/m/01g7_r,education educational institution students graduates. education education major field of study,0.36044437,0.076220095,17.49748,-23.679096
1020,/m/01wdl3,/m/01wdl3,education educational degree people with this degree. education education institution,0.33297783,-0.06708205,17.84485,-27.600256
3388,/m/0zygc,/m/0zygc,location location contains,0.17252792,0.20940554,-7.6915827,2.3974643
13646,/m/02b1xy,/m/02b1xy,soccer football team current roster. sports sports team roster position,0.239296,0.22457743,-4.069963,-6.6172733
6883,/m/07lly,/m/07lly,location location contains,0.17740063,0.24687189,-3.3619397,-6.7155037
6381,/m/0bw87,/m/0bw87,award award nominee award nominations. award award nomination award,-0.5618866,0.2036252,-39.412872,16.5158
12612,/m/06c6l,/m/06c6l,location location partially contains,0.23554225,0.1883257,8.972439,1.7804393
9569,/m/04jvt,/m/04jvt,influence influence node influenced by,0.11052437,0.26127613,-4.464616,-1.1703795
11395,/m/0fltx,/m/0fltx,medicine disease risk factors,0.19693865,0.13598168,12.272443,-7.453653
320,/m/01dw4q,/m/01dw4q,award award nominee award nominations. award award nomination award nominee,-0.83078456,-0.11710116,-59.728912,15.819575
12543,/m/06s27s,/m/06s27s,sports pro athlete teams. sports sports team roster team,0.42272127,0.029578447,19.693707,-13.793992
9432,/m/0fhnf,/m/0fhnf,location location adjoin s. location adjoining relationship adjoins,0.21258305,0.17978525,-11.061478,-8.276142
6232,/m/027gy0k,/m/027gy0k,film actor film. film performance film,0.40365744,-0.3013863,53.784203,-2.3584898
7814,/m/02mp0g,/m/02mp0g,education educational institution students graduates. education education major field of study,0.44922775,0.0012308955,18.298613,-23.507555
96,/m/0fbq2n,/m/0fbq2n,sports sports team roster. american football football historical roster position position s,0.29791248,0.08043778,21.02748,12.239606
5763,/m/05kms,/m/05kms,music performance role regular performances. music group membership role,-0.36951584,-1.0337741,-17.141382,-35.18241
4892,/m/0pbhz,/m/0pbhz,location capital of administrative division capital of. location administrative division capital relationship administrative division,0.36895722,0.053944647,22.428633,-10.342506
12344,/m/01nfl1,/m/01nfl1,location location contains,0.24751137,0.16097438,14.807806,10.980941
6389,/m/0m0hw,/m/0m0hw,film actor film. film performance film,-0.5412073,0.28542006,-34.839203,15.215443
13692,/m/01spm,/m/01spm,people person religion,0.26862395,-0.16202623,29.20117,6.726726
6865,/m/03clwtw,/m/03clwtw,film film distributor films distributed. film film film distributor relationship film,0.41433144,-0.31555507,50.516304,-7.6176353
8818,/m/028pzq,/m/028pzq,people person profession,-0.081069335,0.32717347,-14.308156,10.04152
12247,/m/02cvcd,/m/02cvcd,location location contains,0.44935334,-0.014844596,20.096563,-21.227936
12036,/m/0nm87,/m/0nm87,location location contains,0.34608966,0.114341974,19.720245,-15.346291
8947,/m/0cbm64,/m/0cbm64,music genre artists,-0.5650144,0.08354843,-40.54718,26.99168
13987,/m/01dljr,/m/01dljr,location hud foreclosure area estimated number of mortgages. measurement unit dated integer source,0.19557168,0.2279616,1.6897737,19.810946
9883,/m/0d6yv,/m/0d6yv,location location contains,0.36576217,0.07770693,19.110924,-10.581893
3613,/m/03nfmq,/m/03nfmq,education educational institution students graduates. education education major field of study,-0.4881593,-0.7669325,-22.090551,-29.611408
7999,/m/0hfjk,/m/0hfjk,film film genre,-0.754245,-0.7240927,-16.32269,-41.79719
3595,/m/062dn7,/m/062dn7,film actor film. film performance film,-0.24000722,0.3569684,-19.7985,15.694664
4471,/m/03y82t6,/m/03y82t6,award award nominee award nominations. award award nomination award nominee,-0.695256,0.14716518,-44.333366,23.843655
7140,/m/0fr61,/m/0fr61,location location adjoin s. location adjoining relationship adjoins,0.15343551,0.26560098,-3.740948,-5.2309346
14180,/m/03gq340,/m/03gq340,music genre parent genre,0.21233101,0.17152739,8.692453,9.284419
475,/m/03xq0f,/m/03xq0f,film film distributor films distributed. film film film distributor relationship film,-0.469083,-0.043801486,-58.73156,6.8059793
6371,/m/01w23w,/m/01w23w,award award nominee award nominations. award award nomination award nominee,-0.039898857,0.30364805,-12.708812,5.0881243
5507,/m/0df92l,/m/0df92l,award award category nominees. award award nomination nominated for,0.45697725,-0.30248082,48.823517,-6.5154166
10958,/m/03zv3n,/m/03zv3n,location location time zones,0.14813517,0.25919682,6.367998,13.906365
11127,/m/019gz,/m/019gz,people person nationality,-0.19565406,0.3349926,-25.706049,18.992786
13076,/m/02mscn,/m/02mscn,music genre artists,0.25070697,0.14468187,0.7355239,-13.791055
6624,/m/02yr3z,/m/02yr3z,location location contains,0.2881809,0.14339232,12.7942915,-11.2365
11864,/m/06y7d,/m/06y7d,education educational institution students graduates. education education student,-0.17698032,0.32284486,-16.46254,23.272902
2704,/m/0j_sncb,/m/0j_sncb,education educational institution students graduates. education education major field of study,0.42137456,-0.038315654,18.882372,-23.888062
7657,/m/048j4l,/m/048j4l,music instrument instrumentalists,0.17026736,-0.065993786,-0.7902682,-17.603994
2091,/m/06t2t,/m/06t2t,film film release date s. film film regional release date film release region,-0.39695737,-1.2171756,-11.561178,-38.34753
10195,/m/06thjt,/m/06thjt,education educational institution students graduates. education education student,0.28912604,0.1677348,14.019648,-6.121681
14434,/m/03ch14,/m/03ch14,tv tv program genre,0.2068231,0.24758029,7.9505315,6.289795
441,/m/016tt2,/m/016tt2,film film distributor films distributed. film film film distributor relationship film,-0.7254566,-0.3113767,-59.493103,6.9657054
6455,/m/0dj5q,/m/0dj5q,award award category winners. award award honor award winner,0.01655005,0.31298554,-3.379515,11.508734
9697,/m/04l_pt,/m/04l_pt,people ethnicity languages spoken,0.30813414,0.14517653,10.179522,-18.053537
9246,/m/01kp_1t,/m/01kp_1t,music genre artists,0.08862461,0.26780754,-1.7368844,16.700264
10862,/m/0qjfl,/m/0qjfl,award hall of fame inductees. award hall of fame induction inductee,0.21813305,0.12776428,16.033108,10.463816
444,/m/0cb4j,/m/0cb4j,location location contains,0.2858045,0.056283772,5.9782557,-22.899588
1375,/m/03g5jw,/m/03g5jw,award award nominee award nominations. award award nomination award nominee,-0.7311465,-0.011348009,-52.12925,22.055254
10530,/m/0ycfj,/m/0ycfj,award award nominee award nominations. award award nomination award,-0.45314407,0.09998697,-39.259422,27.905317
7022,/m/02zhkz,/m/02zhkz,film actor film. film performance film,-0.0017141402,0.2921198,-7.054278,18.361486
2223,/m/0d07j8,/m/0d07j8,award award category winners. award award honor award winner,-0.032649666,0.31128407,-10.253511,12.160209
7564,/m/0g0x9c,/m/0g0x9c,film actor film. film performance film,0.34593958,-0.4428928,60.46039,-2.8255312
2977,/m/0gyfp9c,/m/0gyfp9c,film film release date s. film film regional release date film release region,0.40752953,-0.22929546,48.667435,-3.54176
823,/m/01cr28,/m/01cr28,sports sports team location teams,0.43756884,-0.0054249763,30.990814,-1.9365716
4262,/m/07j94,/m/07j94,award award category nominees. award award nomination nominated for,0.36358696,-0.23164243,47.96591,0.6741765
13877,/m/0m1xv,/m/0m1xv,tv tv program genre,-0.08418992,0.032135427,-2.1222808,-1.318974
5363,/m/016890,/m/016890,award award nominee award nominations. award award nomination award nominee,-0.48572612,0.21647006,-40.22862,13.912509
3467,/m/01n_2f,/m/01n_2f,soccer football team current roster. soccer football roster position position,0.23659466,0.23686868,5.5960193,-0.032836102
7449,/m/05pxnmb,/m/05pxnmb,award award nominated work award nominations. award award nomination nominated for,0.35146874,-0.2025423,46.28624,3.9160016
5355,/m/07h565,/m/07h565,award award nominee award nominations. award award nomination award nominee,-0.86968863,-0.14628142,-60.79584,15.445896
5529,/m/0fj9f,/m/0fj9f,people person profession,-0.69725144,-1.2800703,-13.925206,-39.080685
12471,/m/0b1s_q,/m/0b1s_q,award award nominee award nominations. award award nomination award,0.40596455,0.04745072,19.0885,2.1351495
13671,/m/07zl6m,/m/07zl6m,base schemastaging organization extra phone number. base schemastaging phone sandbox service location,0.28868395,0.17438811,17.840265,0.8129105
4558,/m/03_ly,/m/03_ly,travel travel destination climate. travel travel destination monthly climate month,-0.47010863,-0.7157471,-25.144968,-33.943844
12320,/m/0126hc,/m/0126hc,location location contains,0.16467844,0.1581409,-2.0136733,-9.80385
13630,/m/02bf58,/m/02bf58,education educational institution campus educational institution,0.28509945,0.13710463,13.101814,-5.5761957
6906,/m/01qrbf,/m/01qrbf,award award nominee award nominations. award award nomination award nominee,-0.6989754,0.18135685,-53.096725,13.739673
4133,/m/02mjf2,/m/02mjf2,base popstra celebrity friendship. base popstra friendship participant,-0.73403156,0.08145815,-53.057983,15.596563
1341,/m/03jldb,/m/03jldb,award award nominee award nominations. award award nomination award nominee,-0.4558686,0.2681427,-27.830997,8.800816
7705,/m/0jtf1,/m/0jtf1,location location adjoin s. location adjoining relationship adjoins,0.43348318,-0.021958232,18.236528,-15.646091
317,/m/026dcvf,/m/026dcvf,award award nominee award nominations. award award nomination award nominee,-0.598222,0.22231382,-41.865543,9.677278
12272,/m/05f67hw,/m/05f67hw,film film subject films,0.4067248,-0.16676512,41.877583,-0.49960834
14322,/m/0lxg6,/m/0lxg6,location location contains,0.22783895,0.19264436,2.1303027,20.114664
853,/m/0ctw_b,/m/0ctw_b,film film release date s. film film regional release date film release region,-0.26785907,-1.2716124,-11.34284,-38.024937
5733,/m/0b7l4x,/m/0b7l4x,film actor film. film performance film,0.4238388,-0.39624044,55.463524,-5.6647096
3673,/m/024mpp,/m/024mpp,film film release date s. film film regional release date film release region,0.42568165,-0.13244799,39.289764,-3.5702813
10651,/m/08kp57,/m/08kp57,people person gender,0.30586845,0.10730088,17.244272,6.746769
1124,/m/02jx1,/m/02jx1,people person nationality,-0.6992643,-1.2045238,-12.051347,-38.67793
12799,/m/011hq1,/m/011hq1,base aareas schema administrative area administrative parent,0.30553955,0.0948931,9.810682,-21.002804
10678,/m/05jhg,/m/05jhg,tv tv program genre,-0.04412824,-0.036055684,24.863085,14.429483
659,/m/0dsvzh,/m/0dsvzh,film film genre,0.48475432,-0.4210356,55.486572,-9.945008
12357,/m/07vj4v,/m/07vj4v,organization organization child. organization organization relationship child,0.16227077,0.24935442,-3.6407614,3.418924
508,/m/04r7jc,/m/04r7jc,award award nominee award nominations. award award nomination award nominee,-0.51144606,0.287009,-28.58648,12.536496
4051,/m/018009,/m/018009,award award nominee award nominations. award award nomination award nominee,-0.7579633,0.018558502,-56.258278,17.171663
3266,/m/06r2_,/m/06r2_,film film release date s. film film regional release date film release region,0.3418787,-0.22822213,47.69318,-2.343326
333,/m/0789_m,/m/0789_m,award award nominee award nominations. award award nomination award,-0.7646721,-0.7746539,-28.066864,-29.841413
