entity_raw,entity,degree
/m/01pj_5,Scary Movie,38
/m/0272_vz,Mamma Mia!,40
/m/02wgk1,Spider-Man 2,74
/m/06z68,Synchronized swimming,40
/m/0cq7kw,My Fair Lady,55
/m/012wg,Alan Jay Lerner,36
/m/08036w,Harrogate Town F.C.,4
/m/08pth9,Elisabeth Moss,73
/m/09btt1,Christina Hendricks,65
/m/0bqdvt,Robert Ridgely,29
/m/04p3c,Leeds,17
/m/01xn7x1,Leeds United A.F.C.,19
/m/036jb,Gene Kelly,36
/m/05dmmc,An American in Paris,47
/m/06tpmy,16 Blocks,59
/m/04hzfz,IK Start,8
/m/0p0cw,Boulder County,13
/m/01s81,Cheers,58
/m/0hgnl3t,Flight,67
/m/084l5,Washington Redskins,66
/m/01swck,John Turturro,70
/m/07fj_,Tunisia,68
/m/01xpg,Carthage,2
/m/0f5hyg,Granada CF,11
/m/03j722,FC Shakhtar Donetsk,10
/m/06sfk6,The Siege,43
/m/04vzv4,Walter Plunkett,26
/m/033w9g,Terry O'Quinn,72
/m/02x8z_,Bruce Hornsby,52
/m/0gbtbm,The Path to 9/11,34
/m/07j94,The Sixth Sense,53
/m/071_8,Simon Fraser University,21
/m/02f764,MTV Video Music Award for Best R&B Video,31
/m/0fqy4p,Paramount Vantage,27
/m/02phtzk,The Kite Runner,41
/m/030cx,Friends,59
/m/09yrh,Jennifer Aniston,144
/m/01817f,Carly Simon,53
/m/0q9sg,Rocky IV,81
/m/04yf_,Mississippi River,14
/m/08nvyr,Babel,75
/m/01r3kd,Girl Scouts of the USA,20
/m/07m9cm,Til Schweiger,46
/m/01q6bg,Rod Taylor,39
/m/05p09dd,Oscar and Lucinda,46
/m/05gg4,New York Giants,63
/m/03_hd,John Stuart Mill,27
/m/03f4xvm,Mos Def,51
/m/03sc8,IBM,21
/m/0180w8,Richard Thompson,32
/m/04mcw4,Indiana Jones and the Kingdom of the Crystal Skull,57
/m/030_3z,Frank Marshall,89
/m/01vyv9,Larry Hagman,57
/m/01gn36,Jonathan Winters,29
/m/02zcnq,"California State University, Sacramento",28
/m/01lnyf,Wichita State University,30
/m/019sc,Black,199
/m/02wr2r,Wanda Sykes,24
/m/0ccd3x,West Side Story,58
/m/02lk95,Tim McGraw,42
/m/06nz46,Freddie Young,24
/m/0grrq8,Robert Greenhut,35
/m/0dzf_,Robin Williams,118
/m/01gb54,DreamWorks,202
/m/011wtv,Minority Report,62
/m/0pmw9,Paul Shaffer,55
/m/0d3qd0,John Kerry,35
/m/02j3d4,Edgar Meyer,72
/m/09lxtg,Trinidad and Tobago,47
/m/03558l,Shooting guard,66
/m/0jm6n,New Orleans Pelicans,29
/m/0h005,Fred Quimby,12
/m/0gq_d,Academy Award for Best Short Film (Animated),94
/m/02dbp7,David Foster,89
/m/05xzcz,Saba Qom F.C.,4
/m/012z8_,Marvin Gaye,41
/m/0l2vz,San Mateo County,22
/m/0r5wt,Redwood City,21
/m/021pqy,Lagaan: Once Upon a Time in India,35
/m/026l37,Joe Mantegna,58
/m/02ppg1r,The Starter Wife,39
/m/02897w,Willamette University,24
/m/0bmnm,Tin whistle,100
/m/025l5,Chet Atkins,40
/m/02hvd,DC Comics,18
/m/04bcb1,John Spencer,57
/m/015d3h,Ernest Borgnine,32
/m/0l76z,Sex and the City,64
/m/03fg0r,Darren Star,47
/m/0fgj2,Buckinghamshire,7
/m/04x4vj,A Civil Action,42
/m/05vxdh,Bridget Jones's Diary,45
/m/0478__m,Lady Gaga,100
/m/05vzw3,Mark Stent,49
/m/023l9y,Bill Nelson,42
/m/02d49z,Thirteen,43
/m/03bpn6,Edmond O'Brien,15
/m/0fzrtf,30th Academy Awards,33
/m/07t90,University of Washington,84
/m/081yw,Washington,98
/m/0sv6n,Burlington,9
/m/09gb_4p,127 Hours,56
/m/0hd7j,University of Mississippi,40
/m/0432_5,Infernal Affairs II,51
/m/0c_v2,Thai Language,13
/m/042xrr,Anthony Anderson,59
/m/0h03fhx,Argo,141
/m/044k8,Janis Joplin,44
/m/0p7h7,Jerry Lee Lewis,41
/m/017jd9,The Lord of the Rings: The Return of the King,207
/m/02v60l,David Arquette,39
/m/0mmzt,Winchester,14
/m/03ttn0,Iowa Hawkeyes football,10
/m/0mwzv,Berks County,15
/m/0dlngsd,Sherlock Holmes: A Game of Shadows,90
/m/01rhl,Classical guitar,73
/m/03gt46z,Writers Guild of America Awards 2007,30
/m/04gnbv1,Maria Jacquemetton,36
/m/03d6fyn,Activision Blizzard,17
/m/01vsy7t,David Bowie,106
/m/02vrgnr,Hancock,40
/m/04tgp,Mississippi,97
/m/01msrb,Robin Hood: Prince of Thieves,45
/m/024swd,Mark Goodson,14
/m/01s3kv,Fran Drescher,25
/m/038bh3,Runaway Jury,33
/m/05qtj,Paris,181
/m/016fnb,Gwen Stefani,109
/m/05bnq3j,Rory Albanese,45
/m/05typm,Swoosie Kurtz,23
/m/0315q3,Vince Vaughn,81
/m/06_6j3,Vic Mignogna,20
/m/0c38gj,Blood Diamond,44
/m/04g3p5,Edward Zwick,67
/m/01l03w2,Ralph Stanley,53
/m/045w_4,Gillian Spencer,37
/m/02sqkh,Law & Order: Criminal Intent,18
/m/02t_99,Jenny McCarthy,33
/m/030p35,Picket Fences,47
/m/018n6m,Missy Elliott,70
/m/0n2g,Anglicanism,44
/m/0394y,Grateful Dead,23
/m/080lkt7,Howl,53
/m/03h610,Carter Burwell,47
/m/084z0w,R. Madhavan,21
/m/0fhxv,Peter Gabriel,93
/m/043gj,John Wayne,42
/m/04v8h1,The Alamo,32
/m/03dpqd,Miriam Margolyes,25
/m/0fgrm,Mulan,38
/m/043t8t,The Life Aquatic with Steve Zissou,52
/m/0gv40,William Wyler,32
/m/0jsqk,The Heiress,40
/m/029bkp,Bandleader,35
/m/02gyl0,Theodore Bikel,25
/m/02lk60,Shrek 2,43
/m/0f7hc,Eddie Murphy,121
/m/018gm9,Cheap Trick,16
/m/04p3w,Lung cancer,48
/m/05nn4k,John Davis,50
/m/0frm7n,Penn State Nittany Lions football,19
/m/016vg8,Heather Graham,121
/m/02v5_g,Scream 2,43
/m/0fqt1ns,The Amazing Spider-Man,45
/m/07t58,United States Senate,56
/m/0499lc,John Patrick Shanley,41
/m/032zg9,Ving Rhames,28
/m/0bh8x1y,Coriolanus,61
/m/019kyn,Pinocchio,22
/m/02cpb7,Thandie Newton,69
/m/027hnjh,Frank Spotnitz,28
/m/07tds,University of Pennsylvania,77
/m/07jbh,Table tennis,83
/m/013f9v,St. Cloud,9
/m/026spg,Natalie Cole,49
/m/04cl1,Kelsey Grammer,62
/m/0q8s4,Decatur,8
/m/0prhz,Hamlet,29
/m/0gct_,Henri Matisse,9
/m/01f8hf,Aliens,52
/m/024bbl,James Cromwell,92
/m/0dq_5,Managing Director-GB,284
/m/04vgq5,PopCap Games,5
/m/03nm_fh,Twilight,104
/m/0b478,Luc Besson,31
/m/07yw6t,Paresh Rawal,6
/m/03rbj2,Filmfare Award for Best Supporting Actor,91
/m/09jcj6,Scoop,38
/m/0cm03,Edward VII,9
/m/0gkz3nz,Moonrise Kingdom,78
/m/02h1rt,Richard Taylor,36
/m/0345gh,"Birkbeck, University of London",28
/m/01vwbts,Dido,55
/m/02j69w,Dazed and Confused,39
/m/0fm3b5,Goya Award for Best Film,17
/m/04nnpw,The Others,48
/m/06_vpyq,Aaron Staton,57
/m/056_y,Madrid,50
/m/08ct6,2001: A Space Odyssey,42
/m/0bz6sb,43rd Academy Awards,38
/m/03j24kf,Paul McCartney,135
/m/01kwsg,Tommy Lee Jones,106
/m/026dx,David Lynch,70
/m/0266r6h,Katrina Bowden,39
/m/0863x_,Judah Friedlander,46
/m/0bl1_,Midnight Cowboy,46
/m/02xbyr,Tangled,81
/m/09mfvx,ThinkFilm,12
/m/01qvz8,Gigli,48
/m/01cw13,FC Kallon,10
/m/0m0fw,Noise music,13
/m/03f0fnk,Lou Reed,59
/m/0czkbt,Lily Allen,38
/m/03gyl,Haiti,34
/m/0khth,Wilco,35
/m/01yxbw,Exeter City F.C.,7
/m/013q0p,Austin Powers: International Man of Mystery,47
/m/016z1t,Glen Campbell,32
/m/08hsww,B. J. Novak,120
/m/02kmx6,Mary-Ellis Bunim,22
/m/01b66t,As the World Turns,65
/m/047951,National university,8
/m/043tz8m,Oklahoma State Cowboys football,36
/m/019r_1,Max Fleischer,20
/m/015cjr,Presenter-GB,105
/m/041n28,U.D. Leiria,8
/m/04ls53,Michael Giacchino,44
/m/04ldyx1,Primetime Emmy Award for Outstanding Music Composition - Series,24
/m/0c1sgd3,Water for Elephants,30
/m/02cg7g,101st United States Congress,77
/m/01twdk,Jon Favreau,44
/m/09qc1,Michelangelo Antonioni,22
/m/03l2n,Houston,72
/m/0sxmx,Platoon,60
/m/02hsgn,Stacy Keach,23
/m/07_m9_,Adolf Hitler,26
/m/07twz,Uruguay,137
/m/0hnjt,Eugene O'Neill,18
/m/0145rs,Contemporary Christian music,11
/m/03y82t6,Katy Perry,95
/m/01s21dg,John Mayer,106
/m/0_b9f,The Piano,72
/m/03spz,Israel,354
/m/03f0r5w,David Wain,23
/m/03b_fm5,Role Models,34
/m/0210hf,Anthony Edwards,71
/m/02sf_r,Point guard,63
/m/01ry0f,Kurtwood Smith,17
/m/07sgdw,Oscar,53
/m/04hgpt,Pennsylvania State University,53
/m/0k2cb,Dangerous Liaisons,56
/m/04tr1,Malawi,32
/m/0gkjy,African Union,51
/m/0g0syc,Pennsylvania's 12th congressional district,28
/m/03p7gb,"Teachers College, Columbia University",14
/m/0462hhb,An Education,63
/m/06l3bl,Epic film,85
/m/0vbk,Arkansas,76
/m/037hgm,Peter Buck,33
/m/02q690_,59th Primetime Emmy Awards,109
/m/06mr2s,So You Think You Can Dance,18
/m/05f7snc,Sara Haines,59
/m/01fpfn,Unitary state,83
/m/021yzs,Tim Roth,21
/m/0tct_,Danville,8
/m/05sw5b,Recess: School's Out,26
/m/0205dx,Danny Glover,62
/m/01gkp1,The Royal Tenenbaums,52
/m/0dwt5,Vibraphone,198
/m/08fbnx,Dragon Ball: Mystical Adventure,19
/m/0h96g,Sigourney Weaver,43
/m/06kl78,Crash,57
/m/0d1pc,Model,170
/m/0b80__,Jean Louis,21
/m/01pcdn,Kristin Davis,49
/m/06yxd,South Carolina,106
/m/02lymt,Wesley Snipes,31
/m/09ps01,The Virgin Suicides,43
/m/02z6872,2002 Major League Baseball Draft,40
/m/017cy9,University of British Columbia,48
/m/0drtv8,64th Golden Globe Awards,48
/m/0bksh,Cameron Diaz,143
/m/047cx,King Crimson,45
/m/05zh9c,Leonard Goldberg,31
/m/0hqcy,David O. Selznick,32
/m/0bbw2z6,The Tourist,52
/m/01grpq,5th United States Congress,38
/m/06t6dz,Hustle & Flow,35
/m/0cymp,Westchester County,28
/m/01kph_c,Warren Zevon,50
/m/02t3ln,Dropkick Murphys,24
/m/05_wyz,General counsel,51
/m/0168nq,Johnson & Johnson,19
/m/027kp3,Fordham University,49
/m/0n6kf,Don DeLillo,34
/m/01c99j,Grammy Award for Best Female Pop Vocal Performance,107
/m/02p3cr5,EMI,36
/m/03f0vvr,Joe Cocker,25
/m/0315w4,The Cell,34
/m/06jntd,Sony Pictures Home Entertainment,27
/m/0r04p,Culver City,28
/m/019lty,Clube de Regatas do Flamengo,18
/m/0b_6jz,1983 NCAA Men's Division I Basketball Tournament,27
/m/03d555l,Marquette Golden Eagles men's basketball,18
/m/02rqxc,Portugal national football team,24
/m/02bvt,David Angell,48
/m/01jrvr6,Cole Porter,18
/m/04107,John Steinbeck,23
/m/02dbn2,Jack Thompson,16
/m/026qnh6,Australia,54
/m/0f4k49,And Starring Pancho Villa as Himself,52
/m/01grpc,4th United States Congress,36
/m/015njf,Ken Russell,28
/m/0cmc2,Crimean War,8
/m/05kyr,Ottoman Empire,23
/m/0pyww,Julia Louis-Dreyfus,46
/m/0fwy0h,Savannah Guthrie,60
/m/0152x_,MSNBC,9
/m/0c7xjb,Jessica Simpson,60
/m/033f8n,The Dukes of Hazzard,47
/m/02bqm0,104th United States Congress,87
/m/0dlhg,Washington County,14
/m/0f6_4,Rensselaer County,19
/m/0204jh,The Bronx High School of Science,13
/m/0mpfn,Windsor County,5
/m/0177z,Brussels,25
/m/03_ly,January,75
/m/02fttd,The King of Comedy,54
/m/03xzxb,PFC CSKA Sofia,11
/m/0638kv,William Cameron Menzies,19
/m/0hgqq,John Cage,24
/m/01pb34,Cameo appearance,192
/m/018w8,Basketball,119
/m/03lh3v,Ray Allen,14
/m/01wy5m,Christian Bale,93
/m/0837ql,T-Pain,66
/m/03t5kl,Grammy Award for Best Rap/Sung Collaboration,66
/m/04g2jz2,Primetime Emmy Award for Outstanding Television Movie,36
/m/0dqcs3,The Wicker Man,33
/m/06m61,Roy Orbison,45
/m/0k4fz,Sunset Boulevard,75
/m/0hvbj,'N Sync,40
/m/02hfk5,The Barbarian Invasions,34
/m/01rr31,De La Salle University-Manila,20
/m/037njl,Creighton University,35
/m/0dln8jk,The Hangover: Part II,36
/m/03f7nt,Collateral,63
/m/01l9vr,Charlestown,8
/m/016szr,Randy Newman,99
/m/01vw8mh,Snoop Dogg,67
/m/0_xdd,Franklin,12
/m/09p4w8,A Time to Kill,46
/m/04pqqb,Arnon Milchan,55
/m/01l4g5,Loreena McKennitt,32
/m/0289q,Denver Broncos,60
/m/02z6l5f,David M. Thompson,35
/m/0dsb_yy,Laura Carmichael,63
/m/05y5kf,Hugh Bonneville,81
/m/0bmch_x,Unknown,42
/m/0cpyv,Weimar,9
/m/070m12,Leah Laiman,50
/m/06g60w,Robert L. Surtees,27
/m/0qf2t,Trainspotting,50
/m/027rpym,Oklahoma!,36
/m/07hgkd,David Shire,43
/m/01gw4f,Talia Shire,29
/m/01w40h,Mercury Records,68
/m/02xx5,February,74
/m/015qqg,Julia,59
/m/02mt4k,Charlie Kaufman,77
/m/02d42t,Samantha Morton,70
/m/01vsy3q,Jimi Hendrix,60
/m/0prh7,Hamlet,41
/m/01lvzbl,Sam Bush,35
/m/0d1t3,Dressage,65
/m/03sww,Ice-T,45
/m/01jx9,Blizzard Entertainment,12
/m/047xyn,World Fantasy Award for Life Achievement,17
/m/029k4p,From Dusk till Dawn,41
/m/02kk_c,From the Earth to the Moon,37
/m/037gjc,Mark Harmon,37
/m/01pctb,Heidi Klum,41
/m/03ct7jd,Eagle Eye,23
/m/0ymgk,"Worcester College, Oxford",19
/m/02ntb8,Starsky & Hutch,53
/m/02dq8f,"University at Albany, The State University of New York",30
/m/0dq16,Albany,19
/m/0304nh,The View,27
/m/02f72_,MTV Video Music Award for Best Art Direction,89
/m/04qdj,Lausanne,8
/m/027b9j5,London Film Critics Circle Award for Actor of the Year,55
/m/0klw,Arthur C. Clarke,45
/m/07hhnl,Hal Pereira,44
/m/0584j4n,Frank R. McKelvy,28
/m/017f3m,Law & Order,53
/m/05b_7n,Jeremy Sisto,30
/m/0cm89v,Sean McNamara,16
/m/04h6mm,Andrew Stevens,19
/m/0dfw0,Star Wars Episode II: Attack of the Clones,81
/m/0j63cyr,2012 Toronto International Film Festival,34
/m/0lyjf,University of Miami,77
/m/01j6t0,Fatigue,35
/m/0hg11,Hypothyroidism,6
/m/01vqc7,RCD Mallorca,16
/m/031x2,Falklands War,6
/m/01cblr,Counting Crows,32
/m/017_qw,Film score,121
/m/08c9b0,Patrick Doyle,27
/m/01ckrr,Grammy Award for Best Rock Instrumental Performance,90
/m/03ndd,Hammered dulcimer,102
/m/03vrp,Italo Calvino,23
/m/03f0324,Franz Kafka,58
/m/019dwp,West Virginia University,36
/m/06w7v,slide guitar,170
/m/01mwsnc,Ronnie Wood,52
/m/01bcq,Blythe Danner,31
/m/033fqh,Meet the Parents,45
/m/0fbtbt,Primetime Emmy Award for Outstanding Drama Series,191
/m/01j2xj,Sam Mendes,52
/m/0svqs,Sean Astin,99
/m/025_64l,Tennessee Volunteers football,36
/m/0ll3,August,75
/m/01pp3p,John Ford,34
/m/0j80w,The Quiet Man,30
/m/051wwp,Bob Balaban,147
/m/02qfhb,Jason Schwartzman,47
/m/01d0fp,Kim Basinger,55
/m/04w1j9,Edward R. Pressman,25
/m/0hz55,24,76
/m/03_1pg,Mary Lynn Rajskub,27
/m/013bqg,High Wycombe,2
/m/03xb2w,Kevin James,28
/m/03lgg,Henry Rollins,36
/m/0br1xn,2007 NCAA Men's Division I Basketball Tournament,10
/m/027yf83,Texas Longhorns men's basketball,25
/m/05hjnw,Brokeback Mountain,104
/m/09swkk,Gustavo Santaolalla,53
/m/034487,Noise pop,6
/m/05xq9,Pixies,26
/m/022p06,Samuel Goldwyn,29
/m/02h8hr,Akira Ishida,14
/m/0yshw,Lima,8
/m/03h304l,Roger Birnbaum,57
/m/0641g8,Milt Franklyn,12
/m/02d6cy,Frank Pierson,33
/m/0fgg4,Jennifer Connelly,54
/m/07k2mq,Requiem for a Dream,74
/m/02lfp4,Leslie Bricusse,45
/m/0df_c,Grenoble,3
/m/07_fj54,Marmaduke,36
/m/0345_,Guatemala,57
/m/09f2j,"University of California, Los Angeles",167
/m/023v4_,Mila Kunis,47
/m/0g_g2,Bon Jovi,31
/m/03qbnj,Grammy Award for Best Pop Vocal Album,108
/m/01dcqj,Colorectal cancer,19
/m/09889g,Michael Jackson,163
/m/022g44,David Hemmings,26
/m/096gm,Bucharest,17
/m/0194zl,Iris,57
/m/07ldhs,Taylor Lautner,48
/m/044mrh,Daniel Dae Kim,70
/m/06lht1,Richard Jenkins,44
/m/0fb7sd,The Kingdom,41
/m/04205z,Emily Blunt,31
/m/016k6x,Ben Kingsley,55
/m/0cqnss,The Music Man,37
/m/01jwxx,Battle of Britain,46
/m/03d8m4,Paraguay national football team,26
/m/082wbh,Club Libertad,12
/m/0280mv7,John Bailey,18
/m/0859_,Wind instrument,51
/m/05683p,James Denton,86
/m/03f6fl0,Ben Folds,41
/m/05jbn,Nashville,63
/m/0f4vx0,2007 NBA draft,58
/m/01n6r0,University of Oregon,51
/m/03bwzr4,Master of Science,260
/m/0zlgm,Reading,15
/m/03f1d47,Macy Gray,47
/m/01t21q,Chelsea,9
/m/03j7cf,Trabzonspor,11
/m/04ls81,Notre Dame Fighting Irish football,55
/m/0dpqk,Eric Idle,47
/m/041c4,John Cleese,72
/m/0t_gg,Quincy,14
/m/0k3kg,Norfolk County,18
/m/02xs6_,Hannibal,52
/m/0lkr7,Nick Nolte,57
/m/046488,Hotel Rwanda,50
/m/07tf8,University,77
/m/01fmz6,KC and the Sunshine Band,37
/m/01fwf1,Susannah York,23
/m/03cx282,Philippe Rousselot,26
/m/0dzlbx,Iron Man,121
/m/015t7v,Bernard Hill,102
/m/0c3jz,Thora Birch,41
/m/09q23x,Charlie Wilson's War,58
/m/03tn80,Congo,42
/m/071fb,Swahili Language,26
/m/081k8,William Shakespeare,72
/m/01gstn,16th United States Congress,52
/m/01gtc0,25th United States Congress,48
/m/05xbx,Public Broadcasting Service,40
/m/035w2k,Mission: Impossible,38
/m/0fjfh,Capsicum,60
/m/0h1vz,Lysine,20
/m/01vq3,Christmas,23
/m/091rc5,The Santa Clause 3: The Escape Clause,26
/m/011ycb,Quiz Show,65
/m/0bqytm,Michael Ballhaus,26
/m/0tln7,Natchitoches,10
/m/062zm5h,The Avengers,117
/m/04nm0n0,Good,39
/m/0b6jkkg,Filmfare Award for Best Film,19
/m/04fcx7,Adam McKay,36
/m/0421ng,Bullets Over Broadway,49
/m/04fcjt,Universal Records,28
/m/0278x6s,Brian Geraghty,70
/m/03359d,Ali Larter,23
/m/0prrm,Jay and Silent Bob Strike Back,44
/m/0dryh9k,Indian people,101
/m/0fr7nt,Sayaji Shinde,6
/m/048xg8,S.S.C. Napoli,14
/m/02ll45,The Mission,58
/m/0191n,Blue Velvet,42
/m/069nzr,Kyle Chandler,56
/m/0dc_v,Astronomy,26
/m/04088s0,Connecticut Huskies men's basketball,19
/m/05y5fw,David Benioff,27
/m/03772,George R. R. Martin,46
/m/01bcwk,University of Queensland,28
/m/06y57,Sydney,85
/m/0s5cg,Oak Park,24
/m/043n0v_,Ip Man,35
/m/09v0wy2,Hong Kong Film Award for Best Action Choreography,21
/m/06kb_,Rudyard Kipling,30
/m/048q6x,Robert Morse,60
/m/0d7wh,British people,51
/m/015q43,Julie Christie,55
/m/0413cff,Motherland,34
/m/02x8fs,Ghostbusters II,35
/m/0b9l3x,Michael Chapman,19
/m/02rcwq0,Damages,40
/m/015x1f,Curtis Mayfield,29
/m/04r68,Lois McMaster Bujold,21
/m/0265wl,Nebula Award for Best Novella,41
/m/03mz5b,Antwone Fisher,35
/m/04yg13l,Ironclad,46
/m/0dthsy,35th Academy Awards,35
/m/09zf_q,The Time Machine,36
/m/029d_,Drexel University,35
/m/02g7sp,Irish people in Great Britain,19
/m/01w3lzq,Kate Bush,34
/m/06wm0z,Zac Efron,58
/m/01vt9p3,Dionne Warwick,45
/m/05f4vxd,Glee,95
/m/09v6gc9,Brad Falchuk,23
/m/01ykl0,Basingstoke,7
/m/018jz,Baseball,68
/m/02_l96,Marlon Wayans,52
/m/01z_g6,Julianna Margulies,68
/m/07bwr,The Big Lebowski,51
/m/01rwpj,Sexy Beast,64
/m/01h8rk,Washington State University,39
/m/06d4h,Racism,34
/m/0dt8xq,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,82
/m/01hwgt,Energie Cottbus,11
/m/045c7b,Google,33
/m/034cm,Great Britain,14
/m/05mrf_p,The Ghost Writer,57
/m/03pnvq,Shueisha,5
/m/01xhb_,"Chiyoda, Tokyo",5
/m/0xwj,Atari,10
/m/019z7b,Consumer electronics,7
/m/018fmr,Lana Turner,18
/m/014kkm,The Bad and the Beautiful,37
/m/0642xf3,Percy Jackson & the Olympians: The Lightning Thief,40
/m/0586wl,Danubio F.C.,9
/m/024d8w,Kilmarnock F.C.,15
/m/02f46y,University of Reading,23
/m/02dj3,Dalhousie University,30
/m/0j0pf,Alastair Reynolds,28
/m/018fq,Bruce Sterling,29
/m/0n5yh,Hillsborough County,20
/m/0bh8tgs,Battleship,90
/m/0wq3z,Gulfport,10
/m/0c5tl,Thomas Hardy,22
/m/0gg5qcw,The Ides of March,86
/m/0ftyc,Topeka,14
/m/01w1kyf,Shirley MacLaine,50
/m/02r_pp,The Trouble with Harry,44
/m/0b2qtl,War and Peace,38
/m/01kb2j,Julianne Moore,141
/m/05znxx,The Fugitive,51
/m/042z_g,Tony Goldwyn,45
/m/03flwk,Jules Dassin,17
/m/0d9xq,Ella Fitzgerald,32
/m/0jmxb,Cumbria,4
/m/03_l8m,Lauren Ambrose,59
/m/0bkbm,Spy film,47
/m/047c9l,Kristin Chenoweth,63
/m/02nfjp,Jay Chou,23
/m/03c_cxn,Happy-Go-Lucky,37
/m/01s73z,Comcast,23
/m/0b44shh,Beginners,72
/m/04wv_,Moon,1
/m/07d3z7,Amy Ryan,49
/m/05925,Maxis,4
/m/03h4fq7,Dinner for Schmucks,38
/m/05vz3zq,Soviet Union,132
/m/0ptj2,Freiburg im Breisgau,8
/m/09fc83,The Stand,48
/m/09krm_,Yale Divinity School,13
/m/01bcp7,Bladder cancer,10
/m/02lvtb,Andy Williams,19
/m/0dfjb8,Nassar,20
/m/07c9s,Tamil-GB,45
/m/07z6xs,The Black Dahlia,48
/m/025m98,Grammy Award for Best Instrumental Composition,61
/m/0rkkv,Pensacola,9
/m/0149xx,Mstislav Rostropovich,36
/m/03h502k,Marilyn Manson,64
/m/07l75,Transylvania,16
/m/08phg9,Star Trek,110
/m/0jqj5,The Deer Hunter,69
/m/03pp73,Michael Moriarty,22
/m/01tdnyh,Stephen Hawking,31
/m/0127gn,Vladimir Horowitz,33
/m/053y4h,Mary Kay Place,61
/m/0k0rf,Rope,47
/m/047wh1,Planet of the Apes,62
/m/089g0h,Set Dresser,129
/m/0kb07,Hold Back the Dawn,37
/m/01qzt1,Classic rock,18
/m/07bzz7,Yellow Submarine,44
/m/015xp4,Etta James,38
/m/01qgry,Booker T. Jones,37
/m/0bt3j9,Hairspray,94
/m/013d7t,Shreveport,18
/m/017gxw,Penelope Wilton,88
/m/0b1xl,Loyola University Chicago,31
/m/06n9lt,William A. Wellman,18
/m/0d04z6,Cuba,92
/m/0bk5r,Carl Jung,24
/m/02mj7c,DePaul University,42
/m/03_0p,Isaac Stern,33
/m/016k62,Itzhak Perlman,34
/m/08sfxj,Amazing Grace,37
/m/0g2mbn,Aasif Mandvi,41
/m/0jm8l,Detroit Pistons,25
/m/076zy_g,Unstoppable,36
/m/0372kf,Jeff Daniels,89
/m/05q_dw,The Squid and the Whale,36
/m/01rgdw,Appalachian State University,20
/m/05ns4g,Club Olimpia,14
/m/026cl_m,Time 100,29
/m/09d6p2,Chairman,52
/m/0j3d9tn,Rust and Bone,53
/m/05njyy,New York Law School,20
/m/0pbhz,Dijon,4
/m/03qjlz,Julius J. Epstein,14
/m/05m9f9,Tim Van Patten,45
/m/015cz0,Tel Aviv University,33
/m/06mxs,Stockholm,38
/m/04jm_hq,The Messenger,40
/m/01vswx5,The Edge,41
/m/03f77,Gordon Brown,24
/m/06fmdb,Steven Epstein,36
/m/0l2v0,San Luis Obispo County,12
/m/0r5lz,San Luis Obispo,18
/m/051n13,SC Freiburg,15
/m/0sx92,1984 Winter Olympics,41
/m/06zgc,Speed skating,59
/m/02bq1j,Yale Law School,26
/m/04gb7,Law,121
/m/02qkk9_,Special Tony Award,41
/m/01n44c,Lena Horne,29
/m/0crlz,Water polo,68
/m/0cq8qq,How Green Was My Valley,45
/m/026g801,Donald Sumpter,25
/m/0dl9_4,Eastern Promises,57
/m/06sff,San Marino,22
/m/02sfnv,Cannonball Run II,35
/m/02_p8v,Michael Gough,26
/m/0n83s,Showgirls,41
/m/05cws2,Halesowen Town F.C.,8
/m/02vl_pz,Giuseppe Colucci,22
/m/054bt3,Michael Winterbottom,18
/m/02hrh0_,Honolulu,40
/m/01t032,Golden Retriever,48
/m/062cg6,Patrick Loubert,28
/m/0bjkpt,William Joyce,28
/m/01pqy_,Kelly Preston,42
/m/048rn,King Kong,31
/m/0g092b,Monster movie,5
/m/0fn5bx,Jayma Mays,74
/m/05_5_22,Get Him to the Greek,42
/m/027km64,Susan Blu,22
/m/03f19q4,Juelz Santana,37
/m/05g49,New York Jets,61
/m/08_83x,Amy Nuttall,63
/m/02w670,Victor Young,30
/m/0bl8l,Aston Villa F.C.,18
/m/01s7qqw,Brendon Small,39
/m/0gd70t,FC Unirea Urziceni,11
/m/0n_2q,Chatham County,6
/m/0lhn5,Savannah,21
/m/0ptxj,The Towering Inferno,56
/m/01s3vk,Edward Scissorhands,45
/m/03rzvv,Romantic fantasy,6
/m/07s95_l,Michael Gladis,54
/m/03v1jf,January Jones,75
/m/01h8f,Bruce Campbell,23
/m/06jnv,Rhodesia,6
/m/0vhm,Animaniacs,33
/m/0kbf1,The Song of Bernadette,55
/m/01y9st,Ontario College of Art & Design,17
/m/03f1r6t,Regis Philbin,43
/m/0178rl,Tim Rice,53
/m/025mbn,Grammy Award for Best Instrumental Arrangement,42
/m/01pq5j7,Amy Winehouse,62
/m/0n9dn,London Borough of Camden,9
/m/01j59b0,Skillet,28
/m/02dwj,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,36
/m/07l2m,Tennessee Titans,56
/m/0mb8c,A Better Tomorrow,47
/m/0556j8,Buddy film,51
/m/0135g,Alameda,22
/m/0j5m6,Buffalo Sabres,13
/m/02qvdc,Centerman,84
/m/09qrn4,Primetime Emmy Award for Outstanding Lead Actor - Comedy Series,115
/m/01vnbh,Two and a Half Men,34
/m/0ftlx,Tehran,12
/m/09wv__,Art Students League of New York,15
/m/0gmtm,Claudette Colbert,22
/m/01fx2g,Christina Ricci,39
/m/06khkb,Al Ain FC,11
